SPBC660.15	k92	exactMatch	II	223881	223905	+	exactMatch	II	226646	226622	-	exactMatch	II	224803	224779	-	exactMatch	II	226149	226173	+	exactMatch	II	224429	224453	+	exactMatch	II	226523	226499	-
SPBC6B1.05c	p108	exactMatch	II	2637003	2636979	-	exactMatch	II	2633941	2633965	+	exactMatch	II	2636492	2636516	+	exactMatch	II	2634423	2634399	-	exactMatch	II	2636866	2636842	-	exactMatch	II	2634049	2634073	+
SPBC29B5.01	p11	exactMatch	II	1547445	1547469	+	exactMatch	II	1549732	1549708	-	exactMatch	II	1547952	1547928	-	exactMatch	II	1549245	1549269	+	exactMatch	II	1547578	1547602	+	exactMatch	II	1549619	1549595	-
SPAC11E3.13c	p12	exactMatch	I	5309047	5309023	-	exactMatch	I	5306653	5306677	+	exactMatch	I	5308510	5308534	+	exactMatch	I	5307135	5307111	-	exactMatch	I	5308884	5308860	-	exactMatch	I	5306761	5306785	+
SPAPYUG7.02c	p13-0	exactMatch	I	4748653	4748629	-	exactMatch	I	4745748	4745772	+	exactMatch	I	4748171	4748195	+	exactMatch	I	4746231	4746207	-	exactMatch	I	4748545	4748521	-	exactMatch	I	4745857	4745881	+
SPAC4F10.04	p133	exactMatch	I	4835947	4835971	+	exactMatch	I	4837865	4837841	-	exactMatch	I	4836881	4836857	-	exactMatch	I	4837366	4837391	+	exactMatch	I	4836507	4836531	+	exactMatch	I	4837741	4837717	-
SPAC3F10.17	p134	exactMatch	I	2851586	2851610	+	exactMatch	I	2853771	2853747	-	exactMatch	I	2852511	2852487	-	exactMatch	I	2853248	2853273	+	exactMatch	I	2852137	2852161	+	exactMatch	I	2853623	2853599	-
SPAC23C4.09c	p140	exactMatch	I	1044451	1044427	-	exactMatch	I	1042788	1042812	+	exactMatch	I	1043976	1044001	+	exactMatch	I	1043264	1043239	-	exactMatch	I	1044351	1044327	-	exactMatch	I	1042889	1042913	+
SPAC1F5.06	p145-0	exactMatch	I	281594	281570	-	exactMatch	I	278149	278173	+	exactMatch	I	280999	281023	+	exactMatch	I	278624	278600	-	exactMatch	I	281373	281349	-	exactMatch	I	278250	278274	+
SPAC8C9.03	p15-0	exactMatch	I	3642809	3642833	+	exactMatch	I	3645191	3645167	-	exactMatch	I	3643724	3643700	-	exactMatch	I	3644711	3644735	+	exactMatch	I	3643350	3643374	+	exactMatch	I	3645085	3645061	-
SPAC13G7.02c	p151	exactMatch	I	2298203	2298179	-	exactMatch	I	2295453	2295477	+	exactMatch	I	2297724	2297748	+	exactMatch	I	2295964	2295940	-	exactMatch	I	2298098	2298074	-	exactMatch	I	2295590	2295614	+
SPBC19F8.07	p171	exactMatch	II	3242979	3243003	+	exactMatch	II	3244813	3244789	-	exactMatch	II	3243453	3243429	-	exactMatch	II	3244339	3244363	+	exactMatch	II	3243079	3243103	+	exactMatch	II	3244713	3244689	-
SPBC13G1.13	p231	exactMatch	II	3753728	3753752	+	exactMatch	II	3755884	3755860	-	exactMatch	II	3754571	3754547	-	exactMatch	II	3755342	3755366	+	exactMatch	II	3754197	3754221	+	exactMatch	II	3755716	3755692	-
SPCC1682.07	p24-0	exactMatch	III	384070	384094	+	exactMatch	III	386308	386284	-	exactMatch	III	384947	384923	-	exactMatch	III	385831	385855	+	exactMatch	III	384573	384597	+	exactMatch	III	386205	386181	-
SPAC18G6.11c	p255-0	exactMatch	I	2239170	2239146	-	exactMatch	I	2236549	2236573	+	exactMatch	I	2238696	2238720	+	exactMatch	I	2237023	2236999	-	exactMatch	I	2239070	2239046	-	exactMatch	I	2236649	2236673	+
SPAC6F12.15c	p27-0	exactMatch	I	1345200	1345176	-	exactMatch	I	1342184	1342208	+	exactMatch	I	1344660	1344685	+	exactMatch	I	1342663	1342639	-	exactMatch	I	1345035	1345011	-	exactMatch	I	1342289	1342313	+
SPAC17C9.13c	p28	exactMatch	I	4477426	4477450	+	exactMatch	I	4479063	4479039	-	exactMatch	I	4477906	4477881	-	exactMatch	I	4478581	4478605	+	exactMatch	I	4477531	4477555	+	exactMatch	I	4478955	4478931	-
SPCC1235.08c	p301-0	exactMatch	III	193551	193527	-	exactMatch	III	191996	192020	+	exactMatch	III	193062	193086	+	exactMatch	III	192512	192488	-	exactMatch	III	193436	193412	-	exactMatch	III	192138	192162	+
SPAC222.03c	p324-0	exactMatch	I	949022	948998	-	exactMatch	I	947529	947553	+	exactMatch	I	948547	948572	+	exactMatch	I	948035	948010	-	exactMatch	I	948922	948898	-	exactMatch	I	947660	947684	+
SPBP4H10.06c	p33-0	exactMatch	II	2881810	2881786	-	exactMatch	II	2877400	2877424	+	exactMatch	II	2881298	2881322	+	exactMatch	II	2877887	2877863	-	exactMatch	II	2881672	2881648	-	exactMatch	II	2877513	2877537	+
SPAC1786.03	p35	exactMatch	I	3037335	3037359	+	exactMatch	I	3038744	3038720	-	exactMatch	I	3038195	3038169	-	exactMatch	I	3038269	3038293	+	exactMatch	I	3037819	3037843	+	exactMatch	I	3038643	3038619	-
SPBC14C8.01c	p39-0	exactMatch	II	2204668	2204644	-	exactMatch	II	2203577	2203601	+	exactMatch	II	2204101	2204126	+	exactMatch	II	2204051	2204027	-	exactMatch	II	2204476	2204452	-	exactMatch	II	2203677	2203701	+
SPAC1006.09	p4-a	exactMatch	I	5090028	5090052	+	exactMatch	I	5092518	5092494	-	exactMatch	I	5090502	5090478	-	exactMatch	I	5092043	5092067	+	exactMatch	I	5090128	5090152	+	exactMatch	I	5092417	5092393	-
SPBC1289.13c	p60	exactMatch	II	4409600	4409576	-	exactMatch	II	4407616	4407640	+	exactMatch	II	4409100	4409124	+	exactMatch	II	4408148	4408124	-	exactMatch	II	4409474	4409450	-	exactMatch	II	4407774	4407798	+
SPAC4D7.04c	p70-0	exactMatch	I	5358847	5358823	-	exactMatch	I	5356942	5356966	+	exactMatch	I	5358308	5358332	+	exactMatch	I	5357454	5357430	-	exactMatch	I	5358682	5358658	-	exactMatch	I	5357080	5357104	+
SPCC736.04c	p93	exactMatch	III	318297	318273	-	exactMatch	III	316275	316299	+	exactMatch	III	317804	317828	+	exactMatch	III	316811	316787	-	exactMatch	III	318178	318154	-	exactMatch	III	316437	316461	+
SPCC645.14c	p98	exactMatch	III	1263828	1263804	-	exactMatch	III	1261202	1261226	+	exactMatch	III	1263293	1263317	+	exactMatch	III	1261782	1261758	-	exactMatch	III	1263667	1263643	-	exactMatch	III	1261408	1261432	+
SPBC1198.06c	s10	exactMatch	II	184675	184651	-	exactMatch	II	182390	182414	+	exactMatch	II	184201	184225	+	exactMatch	II	182864	182840	-	exactMatch	II	184575	184551	-	exactMatch	II	182490	182514	+
SPBC32H8.11	s114-0	exactMatch	II	1472744	1472768	+	exactMatch	II	1475131	1475107	-	exactMatch	II	1473219	1473195	-	exactMatch	II	1474656	1474680	+	exactMatch	II	1472845	1472869	+	exactMatch	II	1475030	1475006	-
SPBC3F6.05	s179-0	exactMatch	II	4195861	4195885	+	exactMatch	II	4200194	4200170	-	exactMatch	II	4196338	4196314	-	exactMatch	II	4199681	4199706	+	exactMatch	II	4195964	4195988	+	exactMatch	II	4200056	4200032	-
SPBC1718.07c	s21	exactMatch	II	3485049	3485025	-	exactMatch	II	3483052	3483076	+	exactMatch	II	3484561	3484585	+	exactMatch	II	3483592	3483568	-	exactMatch	II	3484935	3484911	-	exactMatch	II	3483218	3483242	+
SPBC23G7.08c	s217-0	exactMatch	II	2113344	2113320	-	exactMatch	II	2110358	2110382	+	exactMatch	II	2112854	2112879	+	exactMatch	II	2110947	2110921	-	exactMatch	II	2113229	2113205	-	exactMatch	II	2110571	2110595	+
SPAC589.09	s230	exactMatch	I	3106400	3106424	+	exactMatch	I	3108453	3108429	-	exactMatch	I	3106874	3106850	-	exactMatch	I	3107873	3107897	+	exactMatch	I	3106500	3106524	+	exactMatch	I	3108247	3108223	-
SPAC27F1.02c	s3-0	exactMatch	I	4320610	4320586	-	exactMatch	I	4319272	4319296	+	exactMatch	I	4320136	4320160	+	exactMatch	I	4319760	4319736	-	exactMatch	I	4320510	4320486	-	exactMatch	I	4319386	4319410	+
SPBC3E7.15c	s331-0	exactMatch	II	2688363	2688339	-	exactMatch	II	2686182	2686206	+	exactMatch	II	2687889	2687913	+	exactMatch	II	2686743	2686718	-	exactMatch	II	2688263	2688239	-	exactMatch	II	2686368	2686392	+
SPBC56F2.07c	s339-0	exactMatch	II	4100150	4100174	+	exactMatch	II	4103460	4103436	-	exactMatch	II	4100625	4100601	-	exactMatch	II	4102983	4103007	+	exactMatch	II	4100251	4100275	+	exactMatch	II	4103357	4103333	-
SPACUNK4.12c	s38	exactMatch	I	2886620	2886644	+	exactMatch	I	2890394	2890370	-	exactMatch	I	2887143	2887119	-	exactMatch	I	2889920	2889944	+	exactMatch	I	2886769	2886793	+	exactMatch	I	2890294	2890270	-
SPAC29B12.10c	s41	exactMatch	I	5434861	5434837	-	exactMatch	I	5431424	5431448	+	exactMatch	I	5434340	5434364	+	exactMatch	I	5431978	5431953	-	exactMatch	I	5434714	5434690	-	exactMatch	I	5431603	5431627	+
SPAC29A4.05	s42	exactMatch	I	5138436	5138412	-	exactMatch	I	5137105	5137129	+	exactMatch	I	5137880	5137904	+	exactMatch	I	5137579	5137555	-	exactMatch	I	5138254	5138230	-	exactMatch	I	5137205	5137229	+
SPAC222.09	s44	exactMatch	I	959615	959639	+	exactMatch	I	962563	962539	-	exactMatch	I	960537	960513	-	exactMatch	I	962081	962105	+	exactMatch	I	960163	960187	+	exactMatch	I	962455	962431	-
SPBC31F10.10c	s7	exactMatch	II	3769398	3769374	-	exactMatch	II	3766809	3766833	+	exactMatch	II	3768907	3768931	+	exactMatch	II	3767283	3767259	-	exactMatch	II	3769281	3769257	-	exactMatch	II	3766909	3766933	+
SPAC4G9.10	w1001	exactMatch	I	2273748	2273773	+	exactMatch	I	2275435	2275411	-	exactMatch	I	2274193	2274169	-	exactMatch	I	2274926	2274950	+	exactMatch	I	2273819	2273843	+	exactMatch	I	2275300	2275276	-
SPAC4G9.09c	w1002	exactMatch	I	2273104	2273080	-	exactMatch	I	2269579	2269603	+	exactMatch	I	2272622	2272646	+	exactMatch	I	2270164	2270140	-	exactMatch	I	2272996	2272972	-	exactMatch	I	2269790	2269814	+
SPBC26H8.03	w1004	exactMatch	II	3945619	3945643	+	exactMatch	II	3949219	3949195	-	exactMatch	II	3946093	3946069	-	exactMatch	II	3948676	3948700	+	exactMatch	II	3945719	3945743	+	exactMatch	II	3949050	3949026	-
SPAC22F3.10c	w1006	exactMatch	I	683560	683584	+	exactMatch	I	686720	686696	-	exactMatch	I	684486	684462	-	exactMatch	I	686225	686249	+	exactMatch	I	684112	684136	+	exactMatch	I	686599	686575	-
SPAC23H4.06	w1007-0	exactMatch	I	1598011	1597987	-	exactMatch	I	1596063	1596087	+	exactMatch	I	1597502	1597526	+	exactMatch	I	1596537	1596513	-	exactMatch	I	1597876	1597852	-	exactMatch	I	1596163	1596187	+
SPAC23D3.04c	w1008	exactMatch	I	4344058	4344034	-	exactMatch	I	4342042	4342066	+	exactMatch	I	4343552	4343576	+	exactMatch	I	4342516	4342492	-	exactMatch	I	4343926	4343902	-	exactMatch	I	4342142	4342166	+
SPAC3F10.04	w1009	exactMatch	I	2823517	2823541	+	exactMatch	I	2825913	2825889	-	exactMatch	I	2824121	2824097	-	exactMatch	I	2825411	2825435	+	exactMatch	I	2823747	2823771	+	exactMatch	I	2825785	2825761	-
SPAC25G10.05c	w1010	exactMatch	I	4306230	4306206	-	exactMatch	I	4304239	4304263	+	exactMatch	I	4305688	4305712	+	exactMatch	I	4304719	4304695	-	exactMatch	I	4306062	4306038	-	exactMatch	I	4304345	4304369	+
SPBC1711.13	w1011	exactMatch	II	2159467	2159491	+	exactMatch	II	2161677	2161653	-	exactMatch	II	2159942	2159917	-	exactMatch	II	2161203	2161227	+	exactMatch	II	2159567	2159591	+	exactMatch	II	2161577	2161553	-
SPBC21H7.07c	w1012	exactMatch	II	2267730	2267706	-	exactMatch	II	2266216	2266240	+	exactMatch	II	2267224	2267248	+	exactMatch	II	2266725	2266701	-	exactMatch	II	2267598	2267574	-	exactMatch	II	2266351	2266375	+
SPCC162.09c	w1013-0	exactMatch	III	1561536	1561560	+	exactMatch	III	1565597	1565573	-	exactMatch	III	1562010	1561986	-	exactMatch	III	1565016	1565041	+	exactMatch	III	1561636	1561660	+	exactMatch	III	1565391	1565367	-
SPAP7G5.04c	w1014	exactMatch	I	3743824	3743800	-	exactMatch	I	3738712	3738736	+	exactMatch	I	3743201	3743225	+	exactMatch	I	3739206	3739180	-	fail	fail	fail	fail	fail	exactMatch	I	3738830	3738854	+
SPAC343.16	w1015	exactMatch	I	1675303	1675327	+	exactMatch	I	1678328	1678304	-	exactMatch	I	1675791	1675767	-	exactMatch	I	1677851	1677875	+	exactMatch	I	1675417	1675441	+	exactMatch	I	1678225	1678201	-
SPAC227.18	w1016	exactMatch	I	530072	530096	+	exactMatch	I	532055	532031	-	exactMatch	I	530561	530536	-	exactMatch	I	531581	531605	+	exactMatch	I	530186	530210	+	exactMatch	I	531955	531931	-
SPBC56F2.11	w1017	exactMatch	II	4091269	4091245	-	exactMatch	II	4088907	4088931	+	exactMatch	II	4090794	4090819	+	exactMatch	II	4089387	4089363	-	exactMatch	II	4091169	4091145	-	exactMatch	II	4089013	4089037	+
SPBC28F2.12	w1018	exactMatch	II	1590707	1590731	+	exactMatch	II	1597036	1597012	-	exactMatch	II	1591628	1591604	-	exactMatch	II	1596525	1596549	+	exactMatch	II	1591254	1591278	+	exactMatch	II	1596899	1596875	-
SPBC18H10.16	w102	exactMatch	II	1796582	1796606	+	exactMatch	II	1800582	1800558	-	exactMatch	II	1797495	1797471	-	exactMatch	II	1800087	1800111	+	exactMatch	II	1797121	1797145	+	exactMatch	II	1800461	1800437	-
SPAC13G7.01c	w1022	exactMatch	I	2295479	2295455	-	exactMatch	I	2294173	2294197	+	exactMatch	I	2295004	2295029	+	exactMatch	I	2294653	2294629	-	exactMatch	I	2295379	2295355	-	exactMatch	I	2294279	2294303	+
SPBC646.05c	w1023-0	exactMatch	II	932892	932868	-	exactMatch	II	930646	930670	+	exactMatch	II	932390	932414	+	exactMatch	II	931122	931097	-	exactMatch	II	932764	932740	-	exactMatch	II	930747	930771	+
SPBC16G5.18	w1024	exactMatch	II	4249655	4249679	+	exactMatch	II	4251652	4251628	-	exactMatch	II	4250159	4250135	-	exactMatch	II	4251177	4251201	+	exactMatch	II	4249785	4249809	+	exactMatch	II	4251551	4251527	-
SPAC926.09c	w1026	exactMatch	I	3907031	3907007	-	exactMatch	I	3899957	3899981	+	exactMatch	I	3906555	3906579	+	exactMatch	I	3900564	3900540	-	exactMatch	I	3906929	3906905	-	exactMatch	I	3900190	3900214	+
SPAC19G12.14	w1030	exactMatch	I	4071926	4071950	+	exactMatch	I	4075203	4075179	-	exactMatch	I	4072852	4072828	-	exactMatch	I	4074634	4074660	+	exactMatch	I	4072478	4072502	+	exactMatch	I	4075010	4074986	-
SPAC3H8.10	w1033-0-0	exactMatch	I	608565	608589	+	exactMatch	I	610555	610531	-	exactMatch	I	609466	609442	-	exactMatch	I	610081	610105	+	exactMatch	I	609092	609116	+	exactMatch	I	610455	610431	-
SPAC1A6.04c	w1034	exactMatch	I	1077067	1077043	-	exactMatch	I	1074395	1074419	+	exactMatch	I	1076593	1076617	+	exactMatch	I	1074891	1074867	-	exactMatch	I	1076967	1076943	-	exactMatch	I	1074517	1074541	+
SPAC1D4.08	w1035	exactMatch	I	650375	650399	+	exactMatch	I	652258	652234	-	exactMatch	I	651296	651272	-	exactMatch	I	651775	651799	+	exactMatch	I	650922	650946	+	exactMatch	I	652149	652125	-
SPAC6F12.13c	w1036	exactMatch	I	1340150	1340126	-	exactMatch	I	1338025	1338049	+	exactMatch	I	1339668	1339692	+	exactMatch	I	1338510	1338486	-	exactMatch	I	1340042	1340018	-	exactMatch	I	1338136	1338160	+
SPAC15E1.05c	w1037	exactMatch	I	3727522	3727498	-	exactMatch	I	3725485	3725509	+	exactMatch	I	3727032	3727058	+	exactMatch	I	3725961	3725935	-	exactMatch	I	3727408	3727384	-	exactMatch	I	3725585	3725609	+
SPAC1952.09c	w1038	exactMatch	I	4983349	4983325	-	exactMatch	I	4980896	4980920	+	exactMatch	I	4982874	4982898	+	exactMatch	I	4981380	4981355	-	exactMatch	I	4983248	4983224	-	exactMatch	I	4981005	4981029	+
SPBC16A3.12c	w1039	exactMatch	II	4274823	4274847	+	exactMatch	II	4277335	4277311	-	exactMatch	II	4275739	4275715	-	exactMatch	II	4276855	4276882	+	exactMatch	II	4275365	4275389	+	exactMatch	II	4277232	4277208	-
SPBC16E9.05	w1040	exactMatch	II	1923536	1923560	+	exactMatch	II	1925569	1925545	-	exactMatch	II	1924029	1924005	-	exactMatch	II	1925086	1925110	+	exactMatch	II	1923655	1923679	+	exactMatch	II	1925460	1925436	-
SPBC215.09c	w1041	exactMatch	II	4047599	4047575	-	exactMatch	II	4045536	4045560	+	exactMatch	II	4047042	4047066	+	exactMatch	II	4046090	4046066	-	exactMatch	II	4047416	4047392	-	exactMatch	II	4045716	4045740	+
SPBC1709.07	w1042	exactMatch	II	1110491	1110515	+	exactMatch	II	1112371	1112347	-	exactMatch	II	1111366	1111342	-	exactMatch	II	1111849	1111876	+	exactMatch	II	1110992	1111016	+	exactMatch	II	1112226	1112202	-
SPCC1322.05c	w1043	exactMatch	III	1296363	1296339	-	exactMatch	III	1293627	1293651	+	exactMatch	III	1295887	1295911	+	exactMatch	III	1294113	1294089	-	exactMatch	III	1296261	1296237	-	exactMatch	III	1293739	1293763	+
SPCC1442.12	w1044-0	exactMatch	III	1789146	1789170	+	exactMatch	III	1791168	1791144	-	exactMatch	III	1790101	1790077	-	exactMatch	III	1790688	1790712	+	exactMatch	III	1789727	1789751	+	exactMatch	III	1791062	1791038	-
SPAC20G4.07c	w1045	exactMatch	I	4828455	4828431	-	exactMatch	I	4826279	4826303	+	exactMatch	I	4827981	4828005	+	exactMatch	I	4826753	4826729	-	exactMatch	I	4828355	4828331	-	exactMatch	I	4826379	4826403	+
SPAC6F6.01	w105	exactMatch	I	2726271	2726295	+	exactMatch	I	2732727	2732703	-	exactMatch	I	2726774	2726750	-	exactMatch	I	2732252	2732277	+	exactMatch	I	2726400	2726424	+	exactMatch	I	2732627	2732603	-
SPAC6C3.06c	w106	exactMatch	I	2335677	2335653	-	exactMatch	I	2331670	2331694	+	exactMatch	I	2335197	2335223	+	exactMatch	I	2332144	2332120	-	exactMatch	I	2335573	2335549	-	exactMatch	I	2331770	2331794	+
SPAC4F10.16c	w108	exactMatch	I	4868535	4868511	-	exactMatch	I	4863514	4863538	+	exactMatch	I	4868005	4868029	+	exactMatch	I	4863988	4863964	-	exactMatch	I	4868379	4868355	-	exactMatch	I	4863614	4863638	+
SPAC29A4.19c	w111	exactMatch	I	5106414	5106438	+	exactMatch	I	5110742	5110718	-	exactMatch	I	5107348	5107324	-	exactMatch	I	5110221	5110245	+	exactMatch	I	5106974	5106998	+	exactMatch	I	5110595	5110571	-
SPAC105.01c	w114-0	exactMatch	I	1744001	1743977	-	exactMatch	I	1740582	1740606	+	exactMatch	I	1743492	1743519	+	exactMatch	I	1741056	1741032	-	exactMatch	I	1743869	1743845	-	exactMatch	I	1740682	1740706	+
SPCC1020.01c	w115	exactMatch	III	792730	792754	+	exactMatch	III	794895	794871	-	exactMatch	III	793224	793200	-	exactMatch	III	794419	794443	+	exactMatch	III	792850	792874	+	exactMatch	III	794793	794769	-
SPBC839.06	w118	exactMatch	II	607736	607760	+	exactMatch	II	611734	611710	-	exactMatch	II	608249	608224	-	exactMatch	II	611260	611284	+	exactMatch	II	607874	607898	+	exactMatch	II	611634	611610	-
SPCC320.05	w120	exactMatch	III	162379	162355	-	exactMatch	III	159543	159567	+	exactMatch	III	161905	161929	+	exactMatch	III	160021	159997	-	exactMatch	III	162279	162255	-	exactMatch	III	159647	159671	+
SPBC577.06c	w1210	exactMatch	II	764679	764655	-	exactMatch	II	757993	758017	+	exactMatch	II	764175	764199	+	exactMatch	II	758475	758451	-	exactMatch	II	764549	764525	-	exactMatch	II	758101	758125	+
SPBC713.12	w1211-0	exactMatch	II	892235	892259	+	exactMatch	II	894502	894478	-	exactMatch	II	892709	892685	-	exactMatch	II	894020	894045	+	exactMatch	II	892335	892359	+	exactMatch	II	894395	894371	-
SPBC887.02	w123	exactMatch	II	3540914	3540938	+	exactMatch	II	3543826	3543802	-	exactMatch	II	3541753	3541729	-	exactMatch	II	3543352	3543376	+	exactMatch	II	3541379	3541403	+	exactMatch	II	3543726	3543702	-
SPBC1703.13c	w127	exactMatch	II	2941415	2941391	-	exactMatch	II	2939585	2939609	+	exactMatch	II	2940933	2940957	+	exactMatch	II	2940067	2940043	-	exactMatch	II	2941307	2941283	-	exactMatch	II	2939693	2939717	+
SPBC1683.01	w128	exactMatch	II	133929	133953	+	exactMatch	II	136469	136445	-	exactMatch	II	134404	134379	-	exactMatch	II	135995	136019	+	exactMatch	II	134029	134053	+	exactMatch	II	136369	136345	-
SPAC589.06c	w130	exactMatch	I	3104127	3104103	-	exactMatch	I	3102519	3102543	+	exactMatch	I	3103534	3103558	+	exactMatch	I	3103110	3103086	-	exactMatch	I	3103908	3103884	-	exactMatch	I	3102736	3102760	+
SPAC23D3.12	w132	exactMatch	I	4362475	4362499	+	exactMatch	I	4365004	4364980	-	exactMatch	I	4362954	4362930	-	exactMatch	I	4364530	4364554	+	exactMatch	I	4362580	4362604	+	exactMatch	I	4364904	4364880	-
SPCC794.06	w134	exactMatch	III	259999	260023	+	exactMatch	III	262177	262153	-	exactMatch	III	260481	260457	-	exactMatch	III	261697	261723	+	exactMatch	III	260107	260131	+	exactMatch	III	262073	262049	-
SPCC548.06c	w135	exactMatch	III	228850	228826	-	exactMatch	III	226421	226445	+	exactMatch	III	228376	228400	+	exactMatch	III	226913	226889	-	exactMatch	III	228750	228726	-	exactMatch	III	226539	226563	+
SPBC8D2.10c	w1357	exactMatch	II	1377766	1377742	-	exactMatch	II	1375904	1375928	+	exactMatch	II	1377289	1377313	+	exactMatch	II	1376396	1376372	-	exactMatch	II	1377663	1377639	-	exactMatch	II	1376022	1376046	+
SPBC8D2.06	w1360-0	exactMatch	II	1368708	1368732	+	exactMatch	II	1372801	1372777	-	exactMatch	II	1369188	1369164	-	exactMatch	II	1372327	1372351	+	exactMatch	II	1368814	1368838	+	exactMatch	II	1372701	1372677	-
SPBC8D2.05c	w1361-0	exactMatch	II	1368846	1368822	-	exactMatch	II	1365859	1365883	+	exactMatch	II	1368362	1368386	+	exactMatch	II	1366340	1366316	-	exactMatch	II	1368736	1368712	-	exactMatch	II	1365966	1365990	+
SPBC8D2.03c	w1363	exactMatch	II	1365207	1365183	-	exactMatch	II	1364066	1364090	+	exactMatch	II	1364712	1364737	+	exactMatch	II	1364540	1364516	-	exactMatch	II	1365087	1365063	-	exactMatch	II	1364166	1364190	+
SPAC1002.02	w1368	exactMatch	I	1798694	1798718	+	exactMatch	I	1800267	1800243	-	exactMatch	I	1799175	1799151	-	exactMatch	I	1799687	1799711	+	exactMatch	I	1798801	1798825	+	exactMatch	I	1800061	1800037	-
SPAC1002.03c	w1369	exactMatch	I	1803431	1803407	-	exactMatch	I	1799762	1799786	+	exactMatch	I	1802931	1802956	+	exactMatch	I	1800236	1800212	-	exactMatch	I	1803306	1803282	-	exactMatch	I	1799862	1799886	+
SPAC1002.06c	w1370	exactMatch	I	1808227	1808203	-	exactMatch	I	1806820	1806844	+	exactMatch	I	1807753	1807777	+	exactMatch	I	1807300	1807276	-	exactMatch	I	1808127	1808103	-	exactMatch	I	1806926	1806950	+
SPAC1002.10c	w1371-0	exactMatch	I	1816054	1816030	-	exactMatch	I	1813424	1813448	+	exactMatch	I	1815514	1815538	+	exactMatch	I	1813901	1813874	-	exactMatch	I	1815888	1815864	-	exactMatch	I	1813524	1813548	+
